Price,Close,High,Low,Open,Volume
Ticker,MA,MA,MA,MA,MA
Date,,,,,
2020-01-02,294.1231994628906,294.25890788589226,290.3520023268156,291.2826715795654,3272400
2020-01-03,291.2535705566406,293.1828075290412,289.47947963284173,290.31319733871436,2501300
2020-01-06,292.02923583984375,292.12615776959564,286.97834887674946,288.27741634117996,3307200
2020-01-07,291.0403137207031,294.1135015850874,290.7204063283798,292.5235798923605,3182000
2020-01-08,296.1756286621094,297.97152086065483,291.71989275999243,291.981984416028,3224400
2020-01-09,300.05859375,301.8447687831629,299.0101679887402,299.262572269213,3292600
2020-01-10,302.06805419921875,302.8252374218068,299.7091110298844,302.46603531789503,2948000
2020-01-13,305.9898376464844,306.40728230460843,303.74740943329556,304.09689453952575,3236400
2020-01-14,301.5535888671875,307.16451886124355,300.796375942895,306.93151887495407,4951400
2020-01-15,305.05792236328125,306.4946417795552,301.94182586657473,303.0581814713225,4664200
2020-01-16,310.930908203125,310.96002948956664,305.7762331285911,308.21282271887526,3323300
2020-01-17,314.19268798828125,314.5518604504216,309.9019635116976,312.0279066186027,4821000
2020-01-21,312.5132141113281,316.13411849590943,312.0860821872791,312.9791842898111,5998600
2020-01-22,314.8236389160156,317.2311073540691,314.6391942166331,315.4449325612855,3518500
2020-01-23,315.47412109375,315.73621274220125,312.89192437690207,315.493525414959,4188300
2020-01-24,314.202392578125,317.522338104025,312.25117729322255,317.0175592075193,3634700
2020-01-27,306.53338623046875,310.01837141682523,303.3590478190566,305.8830010218926,4367500
2020-01-28,310.9017639160156,312.11520013616183,306.2324637108856,306.56251480777644,3486200
2020-01-29,310.95037841796875,314.9498602220289,307.5042011208449,313.551979059942,4389400
2020-01-30,314.9692687988281,315.2022687456018,308.7079543995329,309.6689866021188,3512100
2020-01-31,306.69854736328125,314.96932103502894,305.30066595046213,313.68795442737695,5586800
2020-02-03,315.02752685546875,315.9594674385188,309.1156676485349,309.47484012068503,4240100
2020-02-04,319.4929504394531,322.03630843211823,316.74574342349763,318.6386864610194,4158200
2020-02-05,318.7164001464844,325.2009980117843,314.68779669311266,325.2009980117843,3868000
2020-02-06,319.667724609375,321.54129322624476,318.0951155228687,319.687158554834,3422000
2020-02-07,317.43505859375,320.2017003505146,316.33810701519707,318.4058080084098,2584200
2020-02-10,320.6189270019531,320.6189270019531,315.9884656811738,316.0952338340569,3848100
2020-02-11,321.2403869628906,325.70581025941516,320.0172333056254,325.2010312639166,3449300
2020-02-12,324.3854675292969,324.6669930152946,319.58996542255227,321.1431696428379,2451000
2020-02-13,326.016357421875,327.94813855155115,322.4148867410751,322.58961446011006,3001000
2020-02-14,330.97698974609375,331.0643536291756,327.1716394084379,327.5890545025794,2716300
2020-02-18,331.2584533691406,333.06406231793466,330.433340234523,331.6273428116316,3597300
2020-02-19,334.4813537597656,337.0829545973937,332.6078148477741,333.9280195863021,3040300
2020-02-20,334.3746337890625,337.0927201868212,328.27832890415795,335.62687915182283,4316000
2020-02-21,329.7635192871094,333.83096085687185,325.7931289386505,332.53013084239046,4997100
2020-02-24,315.17303466796875,319.7064150996947,304.65980828258296,308.22246951230164,7816000
2020-02-25,294.0302429199219,313.77527832877126,291.96254235923845,311.9405480988978,12715700
2020-02-26,289.32208251953125,298.8839674913259,289.17647607324255,293.1662408261167,9403300
2020-02-27,277.4595947265625,288.7494147488282,272.7223330151635,276.6926944218686,13814600
2020-02-28,281.75994873046875,281.8958678352586,265.54842561849176,266.8492555860863,12846000
2020-03-02,297.7676086425781,297.98117465768155,280.9736588523274,290.14725090460854,9688100
2020-03-03,283.4587707519531,305.38799196164354,282.3229811355529,305.38799196164354,8051100
2020-03-04,293.51568603515625,293.9428180126113,284.1868013284978,290.3607514345837,6463800
2020-03-05,282.22589111328125,289.9724498232641,279.8087057555454,287.06020257893107,6621300
2020-03-06,278.61474609375,280.4009211226748,270.4701458308318,274.4211023084924,7061500
2020-03-09,254.34600830078125,271.0719981179151,253.54026987188675,257.2485389394079,8498300
2020-03-10,272.36309814453125,272.65431104172484,255.17110924064812,268.3344950671495,8131400
2020-03-11,261.8692626953125,266.02406727752276,255.60791972420813,264.9659544104896,8366800
2020-03-12,234.43589782714844,254.81191110242287,233.88256375335433,237.3772662919088,15031500
2020-03-13,262.1120300292969,262.13143435047874,238.31895501966162,251.2105046398018,9934900
2020-03-16,228.7570343017578,250.19119240754395,222.55394774361372,227.6309765303133,12111500
2020-03-17,230.9217987060547,243.17264750504563,225.1749658598772,233.44573745735622,12665200
2020-03-18,221.26284790039062,222.39863744727333,206.9831361181385,215.83636367620255,11352800
2020-03-19,220.5056610107422,231.52366966396806,205.36198332900048,217.4575093066163,9126400
2020-03-20,205.2357940673828,229.11623031014074,203.85733198100613,229.11623031014074,10518600
2020-03-23,197.353271484375,209.3711338383742,194.14009471611166,197.33385235720053,11588700
2020-03-24,230.13551330566406,231.46543493125802,208.7110719706088,209.60415943131378,11654800
2020-03-25,248.97776794433594,258.510502667717,233.32928061304005,240.64872313597687,12642700
2020-03-26,255.48179626464844,258.0348716896238,245.23068592229262,250.35624109347052,9957900
2020-03-27,240.40602111816406,248.57974199767776,237.54231408761163,242.9202726746084,7819300
2020-03-30,245.84222412109375,246.81297327853144,237.493775442147,238.65868628103752,5765800
2020-03-31,234.4941864013672,246.00727309598645,234.02823090897195,245.075362111196,10373900
2020-04-01,221.9229736328125,230.16463961492863,220.45714768367827,224.1848210302887,6646200
2020-04-02,231.89254760742188,232.36820518205946,220.69981177273672,221.70938430993698,6446600
2020-04-03,230.09666442871094,232.86330536613514,223.57322910911498,230.04812400986108,4163000
2020-04-06,258.1610412597656,259.2968012190392,242.6969990024482,244.6287952178035,8636700
2020-04-07,251.5016632080078,274.5957925382626,250.9192374492918,273.3726391951361,8627300
2020-04-08,263.43115234375,264.33533773299115,251.7252539037312,255.22535987740807,5690100
2020-04-09,261.92425537109375,268.34111403209374,260.2908817979601,267.49526091996125,6662900
2020-04-13,256.0324401855469,261.2437182348125,248.6530625353092,260.7575929903642,7114400
2020-04-14,263.2076416015625,267.99112684507156,261.72983160693747,262.3909547884227,6354400
2020-04-15,250.00445556640625,255.6532274172762,248.52661612597527,253.2809343193759,10240700
2020-04-16,239.9124755859375,251.2197660114471,237.91937436499197,251.2197660114471,11455400
2020-04-17,252.7559356689453,253.46568913677459,244.5306908226612,251.08366380738744,10412100
2020-04-20,244.74456787109375,249.50860332028915,242.7417345939692,247.4474225625053,6042700
2020-04-21,238.5416259765625,242.46951080816882,237.32631305602848,239.80553954562762,5964600
2020-04-22,249.7808380126953,251.42394345834057,244.0348349519453,244.48207663519378,5083200
2020-04-23,248.75994873046875,255.13792281094464,248.1863246453647,252.19200575007844,4270600
2020-04-24,251.57948303222656,252.6197682452119,245.81403136174828,251.25862383559146,3824200
2020-04-27,257.76300048828125,258.3463566153252,252.30869042662454,252.99897984708522,4099900
2020-04-28,257.2574768066406,265.08408111568673,255.66297181551863,262.89651758785936,4344000
2020-04-29,275.8176574707031,277.0913028399237,268.5938457141301,270.7230759938209,8505000
2020-04-30,267.3396301269531,273.81481981225767,265.8229222371399,270.70360740351634,5898900
2020-05-01,261.28253173828125,266.3868457275378,259.7949899910983,261.24366308985583,5067800
2020-05-04,261.7880859375,262.5756061885127,255.71152247553783,258.13241586415313,3747100
2020-05-05,266.377197265625,270.1398018769501,265.71604438928716,269.15781939724457,3926200
2020-05-06,264.8798522949219,269.2744126076042,264.01453535722607,269.2744126076042,3261900
2020-05-07,270.74249267578125,274.61205884302325,269.5466143441934,270.10080403473796,4371400
2020-05-08,274.60235595703125,275.55517185911054,271.7439379215157,275.5357078653459,3215400
2020-05-11,273.4259948730469,274.96213747352056,269.9258874451428,271.74399097375084,4056900
2020-05-12,264.55902099609375,274.49542047821797,264.55902099609375,272.66761479544755,4031400
2020-05-13,261.6909484863281,268.4092030106944,256.85886230811303,264.74379963158276,4802100
2020-05-14,269.6147766113281,269.8578392298642,256.63522684735426,262.70208998211166,6294200
2020-05-15,271.1994934082031,271.39395533100935,265.70628530224894,268.3799735518546,3813300
2020-05-18,281.8553466796875,283.9845771396658,277.0913263019737,277.5385531173252,6037800
