Price,Close,High,Low,Open,Volume
Ticker,MET,MET,MET,MET,MET
Date,,,,,
2020-01-02,42.832061767578125,42.89014451291833,42.36739980485645,42.549944219380436,4416800
2020-01-03,42.39228057861328,42.4503633089821,41.98569830076015,42.309306153878225,5162300
2020-01-06,42.276123046875,42.3425019660583,41.75337521024149,42.01060103959779,3271700
2020-01-07,42.5582389831543,42.83205715810883,42.10187324804882,42.3259048615244,6578000
2020-01-08,43.006309509277344,43.62032795498784,42.68270160028337,42.7075964642195,9880500
2020-01-09,43.45437240600586,43.75308542696569,43.25523250221378,43.29671971839782,5793900
2020-01-10,43.537353515625,43.64521965335029,43.27183151230252,43.479270775227704,5526900
2020-01-13,43.62862777709961,43.77798113599648,43.42118851189531,43.661815653925586,6924900
2020-01-14,43.305015563964844,43.620324102038495,43.16395839696475,43.4792669350384,6611200
2020-01-15,43.02289962768555,43.40459025722934,42.93992519293835,43.16395996508194,4542400
2020-01-16,43.31330871582031,43.48755689671807,43.07267846680652,43.33820040872821,5389500
2020-01-17,43.65351104736328,43.69499825933934,43.30501150316734,43.4294763043669,6101700
2020-01-21,42.948211669921875,43.42947214551806,42.89012894566317,43.305007356237375,4656500
2020-01-22,43.06439208984375,43.2552358311953,42.87354518322026,43.14736652859766,3530700
2020-01-23,42.981407165527344,43.11416814408585,42.32589844908847,42.87353788130124,4264500
2020-01-24,42.54164123535156,43.06438902506,42.06868000451546,43.06438902506,3943600
2020-01-27,41.562522888183594,41.82804484066568,41.421462570462346,41.562522888183594,6494000
2020-01-28,41.944217681884766,42.28441794121108,41.65380398438861,41.778265641056144,4091100
2020-01-29,41.89442443847656,42.33419455282789,41.86952958077681,42.135051517585666,3877500
2020-01-30,42.5499382019043,42.558237544506184,41.42146816870348,41.48785024843142,4584000
2020-01-31,41.247215270996094,42.03548496921087,41.0646709030277,42.010593274776866,9443000
2020-02-03,41.59883117675781,42.109503608012304,41.59046091109057,41.649062351378234,5276800
2020-02-04,42.025787353515625,42.50297232567077,42.00904362897032,42.302050824665955,4774500
2020-02-05,43.13921356201172,43.3150210553271,42.6704020959403,42.82946267285187,7647200
2020-02-06,43.423851013183594,43.608028773493096,42.904808371947915,43.39036676056802,6538200
2020-02-07,43.18107986450195,43.28153902071414,42.762496321155666,43.13084868962636,6698300
