Price,Close,High,Low,Open,Volume
Ticker,ORCL,ORCL,ORCL,ORCL,ORCL
Date,,,,,
2020-01-02,49.642696380615234,49.65189644795851,48.98017920753688,49.01698649718264,13899600
2020-01-03,49.46785354614258,49.734701077121905,48.72252538668839,48.75933266892049,11026700
2020-01-06,49.72550964355469,49.8727352879046,49.09059620031001,49.09979977753352,10982400
2020-01-07,49.83592987060547,49.992359098052745,49.32984191853274,49.58748592828547,12015400
2020-01-08,50.03001403808594,50.46441227116094,49.63258339186713,49.854403016041736,11856700
2020-01-09,50.26108169555664,50.64926782771399,49.937589726332575,50.14092733408715,10671000
2020-01-10,50.325775146484375,50.510627181080984,50.113196540714036,50.41819940090303,9734800
2020-01-13,50.445926666259766,50.640019705099895,50.24258908704109,50.335013336271885,10858900
2020-01-14,50.72321319580078,51.00048952531676,50.37199463134198,50.39048019007769,12627200
2020-01-15,50.61229705810547,51.000486718672946,50.53835835299143,50.723210404415966,9090800
2020-01-16,51.23155975341797,51.250045314330364,50.76943130788886,50.81564344728972,9866000
2020-01-17,50.954280853271484,51.47186242999732,50.695486539148504,51.41640927578245,11166600
2020-01-21,51.0374641418457,51.166859536107005,50.76018426755999,50.81564094756914,8773000
2020-01-22,50.57532501220703,51.43488397869918,50.464411675669176,51.21306083138278,6380500
2020-01-23,50.815635681152344,50.83412123923959,50.16865525113735,50.28880961582463,6583200
2020-01-24,49.974571228027344,51.0189825316153,49.79896368304331,50.889587127336505,6426000
2020-01-27,48.69908905029297,49.46622387921568,48.64363589931725,49.15197642923383,8259100
2020-01-28,49.410770416259766,49.61410805175584,48.67136564049233,48.85621771587421,8620300
2020-01-29,49.17045974731445,49.854407767084524,49.15197418924504,49.70652682828886,6332500
2020-01-30,49.27213668823242,49.29062224935365,48.32014968217056,48.81924925516296,7176200
2020-01-31,48.47726821899414,49.4384961045358,48.32938727704618,49.299856178939685,8884700
2020-02-03,49.06879425048828,49.36455614802866,48.699090115682836,48.736061234315365,8892500
2020-02-04,49.94683837890625,50.42745233858176,49.67880306039801,49.67880306039801,9769800
2020-02-05,50.593814849853516,50.86184662143753,50.4459339143811,50.5291136351847,9612900
2020-02-06,50.56608581542969,51.15760956977701,50.56608581542969,50.834121118418224,8832000
2020-02-07,50.57532501220703,50.80638917468859,50.085466590229785,50.15940881458835,7864800
2020-02-10,50.82487869262695,50.8988173969898,50.32577921657926,50.5753289546031,7198200
2020-02-11,50.9727668762207,51.3332264849315,50.93579575590162,50.99124891062015,8466600
2020-02-12,51.50883483886719,51.65671579674066,51.065191965246754,51.3424683205395,7541100
2020-02-13,51.12064743041992,51.425650356257705,50.843367555963674,51.12064743041992,8480100
2020-02-14,51.26852035522461,51.610494347532104,51.05594173699241,51.1853371110677,7496800
2020-02-18,51.250030517578125,51.53654781459723,50.92653858364921,51.22230042133557,7185700
2020-02-19,51.24079513549805,51.54580156836737,51.19458300117962,51.37943506421317,6819200
2020-02-20,51.30548858642578,51.63822156722167,50.72320939579254,51.20382330963553,6114600
2020-02-21,50.538360595703125,51.14836992444238,50.316537418998045,50.908064714958336,9078600
2020-02-24,48.66211700439453,49.47546036751528,48.53271810385486,49.07802970168512,10992500
2020-02-25,47.10011672973633,49.18893867515003,46.9522358108737,49.05029877119666,12202600
2020-02-26,48.10755920410156,49.11499912036894,47.358913554218795,47.4236112393751,16413100
2020-02-27,46.93375778198242,49.41076621448441,46.9152722234402,47.026185574693564,16161100
2020-02-28,45.7137451171875,46.111175863547736,44.27190661947153,45.51041099808616,24426000
2020-03-02,47.04467010498047,47.04467010498047,44.98357444456873,45.96328787133451,17328500
2020-03-03,45.14994812011719,47.91347780033522,44.59539539084601,46.78588325495552,21830500
2020-03-04,46.71193313598633,46.758145264520444,45.13145507010754,46.07419377463357,14813700
2020-03-05,44.364322662353516,45.91707423759665,44.13325848182042,45.501158007485174,15843000
2020-03-06,43.782039642333984,44.641598670129994,42.940966171946016,43.04263497481042,24581400
2020-03-09,42.525047302246094,43.96688895864367,41.27730222369234,41.54533750081434,25949300
2020-03-10,44.900386810302734,45.205389651443205,42.663684030316595,43.85597587695453,27067700
2020-03-11,41.332763671875,43.88371079273266,40.91684742234393,43.26446045235509,24139200
2020-03-12,36.78541946411133,40.112746016988034,36.702236212145415,38.005438142438166,24123800
2020-03-13,44.29962158203125,44.35507825038656,40.13122210994555,41.08320885836883,28339400
2020-03-16,39.4842529296875,43.966897147590544,38.13483527749499,39.290156315692684,27493700
2020-03-17,43.31067657470703,44.096293487258265,38.50454024738165,40.316082828018416,25588900
2020-03-18,43.68962478637695,44.17947982298538,39.33637556378271,40.36229777758823,29557000
2020-03-19,41.656253814697266,44.33659995277132,41.47140174900942,42.95021474875231,20159100
2020-03-20,42.192325592041016,43.16279455591035,41.13866984689374,41.61004280341542,26340800
2020-03-23,40.8429069519043,42.96870042444047,40.565630615500424,41.59155623337868,23063700
2020-03-24,44.21643829345703,44.37356023165093,41.868825555402644,41.89655565242928,19323700
2020-03-25,42.460350036621094,45.048271526286165,42.03519281574389,43.53248762991456,25625800
2020-03-26,46.65648651123047,46.896795272560354,42.69142368112885,42.86703474342996,22417900
2020-03-27,46.05570602416992,47.69163703081963,44.88189977122949,45.37175461922297,20025300
2020-03-30,46.54557800292969,47.68241356573468,45.83389976752944,46.582549125076255,20611900
2020-03-31,44.6693229675293,47.30345285526455,44.36431659854989,47.247996190243086,15802000
2020-04-01,45.020545959472656,45.27934024993905,42.55278210120915,43.02415149774766,17918200
2020-04-02,46.02798843383789,46.111171687770074,44.456751151652114,44.53069338881847,16434400
2020-04-03,45.65829086303711,46.25905571406434,45.24237456570431,45.56586306042973,13362500
2020-04-06,47.589988708496094,47.95044833064933,46.53633289466943,46.58254855967182,13845800
2020-04-07,46.9152717590332,48.366358121275844,46.869059626014966,48.19999162180241,14063000
2020-04-08,48.410400390625,48.92115586223623,47.24959089036789,47.34245423338468,15710700
2020-04-09,49.38547897338867,49.79408263647556,48.3175328310467,48.51255151667648,15521200
2020-04-13,49.190452575683594,49.34832092899202,48.66112385545985,48.93971735939204,12694800
2020-04-14,50.146968841552734,50.239832181662976,49.636213385927675,49.877660195719926,11674600
2020-04-15,49.366905212402344,49.6362138608117,49.041879976397524,49.413336882901696,10398100
2020-04-16,49.86837387084961,50.026242253082025,49.283324925645736,49.357618429643985,14098300
2020-04-17,50.72272491455078,50.81559178906107,50.119106171524635,50.629861582549545,13608800
2020-04-20,50.063392639160156,50.68558838152807,49.96124083500203,50.193402738085226,10358900
2020-04-21,47.648902893066406,49.534056120875725,47.47245760681224,49.431904332519935,14111700
2020-04-22,48.540401458740234,48.82828343655781,48.07607774500732,48.31752451744456,9668300
2020-04-23,48.261817932128906,49.20903892937737,47.778920744756576,48.503264754560306,10330200
2020-04-24,49.227603912353516,49.26475066368461,48.25252471622207,48.67041681242388,9403500
2020-04-27,49.56190872192383,49.81264393478452,49.27403030688673,49.55262380700686,9123200
2020-04-28,49.404048919677734,50.28626477480771,49.339043876484816,50.05410289411609,8350500
2020-04-29,50.0355339050293,50.40699082119493,49.859088593029355,50.100538953921024,9064100
2020-04-30,49.190452575683594,49.77549787118861,49.03258067986657,49.654776263073444,11808800
2020-05-01,48.09465408325195,48.69827282280702,47.64890371569299,48.64255624093029,8702400
2020-05-04,48.0575065612793,48.094653310272776,47.45388428891665,48.02035981228582,7567900
2020-05-05,48.336097717285156,49.08830340613083,48.28038113904319,48.49396962149124,7271800
2020-05-06,48.15966033935547,48.75399417776872,48.01107687975216,48.68898913559909,7050000
2020-05-07,48.84685516357422,49.14402206849641,48.54040334272087,48.66112850487956,7154700
2020-05-08,49.74764633178711,49.94266145674247,49.004729039688776,49.39475928959949,8130800
2020-05-11,49.71049880981445,49.98909588972164,49.274036900143976,49.33904194078658,8138600
2020-05-12,48.540401458740234,49.989092720890106,48.52182808508986,49.96123088916014,8598800
2020-05-13,47.96465301513672,48.74471719057247,47.6210508306225,48.688997055716456,10274300
2020-05-14,49.134742736816406,49.24617945319998,47.23101592876263,47.491036114494065,13794000
2020-05-15,49.14402389526367,50.13767997726251,48.77256702155771,48.93972385460357,39055700
2020-05-18,49.357627868652344,50.100545338162,49.28333435044642,50.06339857905903,9901900
2020-05-19,48.60541915893555,49.45048839640375,48.58684578044606,49.385483342945406,9805100
2020-05-20,49.125457763671875,49.46905637192554,48.89329587167439,49.301899526286604,9115900
